Group ID,Dataset,Entity ID,Entity name,address,city,company_owner,country,email,industry_sector,phone,Group size,Name similarity
230,D1,750,FinServe Banking,1200 Money Ave,Finance City,Morgan Cash,Bankland,info@finservebanking.com,Finance,9900112233,4,0.8571428571428571
230,D2,765,FinServe Banking,606 Money St,Bank City,Lisa Wealth,Wealthland,contact@finserve.com,Finance,7788990010,4,0.8571428571428571
301,D1,1058,Healing Hands,309 Wellness Way,Health City,Dr. Comfort,Careland,contact@healinghands.com,Healthcare,3344556680,3,0.8571428571428571
301,D2,1052,Healing Hands,104 Wellness Blvd,HealthCity,Emily Health,CareLand,support@healinghands.com,Healthcare,4567890126,3,0.8571428571428571
301,D1,1060,Healing Hands Co.,815 Health Blvd,Health City,Wellness Guide,Healthland,hello@healinghands.health,Healthcare,9988776660,3,0.8571428571428571
535,D1,1831,TravelWonders,22 Adventure Lane,Explore City,Wander Lust,Wanderland,contact@travelwonders.com,Travel,3344556677,3,0.8571428571428571
535,D2,1831,TravelWonders,456 Adventure Rd,Wanderlust,Wander Lust,Traveland,info@travelwonders.com,Travel,5566778899,3,0.8571428571428571
535,D1,1833,TravelWonders Co,987 Adventure Ave,Travel Town,Wanderer Globe,Wanderlust,info@travelwonders.tour,Tourism,1445566778,3,0.8571428571428571
623,D1,861,FutureTech Labs,126 Innovation Drive,Techville,Taylor Quantum,Futuristan,info@futuretechlabs.com,Information Technology,1234567893,2,0.8571428571428571
623,D2,863,FutureTech Labz,129 Innovation Dr.,Techville,Alex Future,Innovatia,contact@futuretech.com,Technology,1234567896,2,0.8571428571428571
624,D1,1948,WaveNet Systems,1010 Waterfall Way,Watertown,Brooke R. Rivers,Hydroland,info@wavenet.systems,Utilities,9988776655,2,0.8571428571428571
624,D1,1949,WaveNet Systemz,1010 Waterfall Way,Watertown,Brooke R. Rivers,Hydroland,contact@wavenet.systems,Utilities,9988776655,2,0.8571428571428571
40,D1,100,AquaPure Waterworks,500 Water Lane,Hydro City,Patricia Waters,Waterland,service@aquapure.com,Utilities,4455667788,4,0.8571428571428572
40,D2,103,AquaPure Waterworks,210 Aqua Lane,Watertown,River Brooks,Hydroland,contact@aquapure.water,Utilities,9988776655,4,0.8571428571428572
40,D2,104,AquaPure Waterworks Inc.,654 Aqua Ave,Watertown,River Brooks,Hydroland,contact@aquapure.water,Utilities,9988776655,4,0.8571428571428572
40,D1,101,AquaPure Waterworks Ltd.,654 Waterway Blvd,HydroCity,Jordan River,Aquaterra,contact@aquapure.com,Utilities,3344556678,4,0.8571428571428572
338,D1,1170,Innovative Motors,670 Drive St,Auto City,Car Creator,Carland,contact@innovativemotors.auto,Automotive,9134567894,3,0.8596491228070176
338,D2,1166,Innovative Motors,1005 Drive Lane,AutoCity,Jill Red,CarLand,contact@innovativemotors.com,Automotive,123456789,3,0.8596491228070176
338,D2,1167,Innovative Motors Inc.,1005 Drive Lane,AutoCity,Jill Red,CarLand,info@innovativemotors.com,Automotive,123456789,3,0.8596491228070176
406,D1,1386,Retail Revolution,1300 Shop Ave,Retail City,Retail Leader,Shopland,contact@retailrevolution.com,Retail,8877665544,3,0.8596491228070176
406,D2,1398,Retail Revolution,808 Shop St,Retail City,Kate Seller,Shopland,contact@retailrevolution.retail,Retail,1234567890,3,0.8596491228070176
406,D2,1399,Retail Revolution Ltd.,555 Shop Ave,Retail City,Retail Queen,Shopland,support@retailrevolution.ltd,Retail,9988776677,3,0.8596491228070176
541,D1,1840,TrendSetters,655 Style Avenue,Fashion City,Sophia Johnson,StyleLand,contact@trendsetters.com,Retail,5678905678,5,0.8615384615384615
541,D2,1841,TrendSetters,426 Fashion Lane,Fashion City,Morgan Trend,Trendland,contact@trendsetters.retail,Retail,5566778804,5,0.8615384615384615
541,D1,1841,Trendsetters,1111 Vogue Street,Fashion City,Style Leader,Trendland,info@trendsetters.fashion,Fashion,6667778889,5,0.8615384615384615
541,D1,1842,Trendsetters Co.,204 Style St,Trend City,Fashionista Mode,Fashionland,hello@trendsetters.fashion,Fashion,5678905678,5,0.8615384615384615
541,D2,1842,Trendsetters Co.,509 Style Avenue,Trend City,Fashion Guru,Fashionland,info@trendsetters.com,Fashion,3344556679,5,0.8615384615384615
620,D1,1903,UrbanFarmers Colective,714 Farm Lane,Harvest,Farmer Urban,Agroland,info@urbanfarmers.co,Agriculture,1112131421,2,0.8636363636363636
620,D2,1905,UrbanFarmers Collective,714 Farm Lane,Harvest,Farmer Urban,Agroland,contact@urbanfarmers.co,Agriculture,1112131421,2,0.8636363636363636
621,D2,1602,Sustainability Pioneers,1200 Green St,Eco City,Nature Advocate,Sustainia,contact@sustainpioneers.com,Environment,7766554433,2,0.8636363636363636
621,D2,1603,Sustainability Pioners,1200 Green St.,Eco City,Nature Advocate,Sustainia,info@sustainpioneers.com,Environment,7766554433,2,0.8636363636363636
442,D1,1540,Solar Innovations,18 Solar Street,Sunnytown,Jordan Green,EcoNation,info@solarinnovations.com,Energy,1122334458,4,0.8640350877192984
442,D2,1541,Solar Innovations,18 Solar St,Greenville,Jamie Green,EcoLand,contact@solarinnovations.com,Energy,9876543210,4,0.8640350877192984
442,D2,1542,Solar Innovations Inc,123 Solar Ave,Sunnytown,Jamie Green,EcoLand,support@solarinnovations.com,Energy,1901987654,4,0.8640350877192984
442,D2,1543,Solar Innovations Ltd,306 Solar Blvd,EcoCity,Ms. Solar Innovator,GreenLand,innovations@solar.com,Energy,6644332217,4,0.8640350877192984
282,D2,916,Green Energy Corp,456 Solar St,Eco Town,Eco Green,Sustainia,contact@greenenergy.com,Energy,1555987654,7,0.8654475732600736
282,D1,923,Green Energy Corp.,404 Solar Street,Energize,Sunny Power,Powerland,contact@greenenergy.com,Energy,8889990000,7,0.8654475732600736
282,D2,917,Green Energy Corp.,789 Solar Ave,Eco City,Alex Green,Greenland,info@greenenergy.com,Renewable Energy,1234567890,7,0.8654475732600736
282,D1,966,GreenEnergy Co,101 Solar Way,Sunnytown,Sunny Ray,Renewalia,info@greenenergy.com,Energy,2233445566,7,0.8654475732600736
282,D2,967,GreenEnergy Co.,45 Solar Street,Sunnytown,Alice Green,EcoLand,contact@greenenergy.com,Energy,9876543210,7,0.8654475732600736
282,D1,968,GreenEnergy Corp,456 Solar St,Sun City,Ethan Green,Energia,contact@greenenergy.com,Energy,6600987654,7,0.8654475732600736
282,D2,968,GreenEnergy Corp,100 Solar St,SunCity,Ethan Green,EcoLand,info@greenenergy.eco,Energy,9876543210,7,0.8654475732600736
224,D1,741,FinSecure Bank,505 Money Ave,Banktown,Banker Rich,Finland,contact@finsecure.fin,Finance,1334455667,4,0.8666666666666666
224,D2,756,FinSecure Bank,202 Money Ave,FinanceCity,Jordan Banker,FinanceLand,contact@finsecurebank.com,Finance,5566778899,4,0.8666666666666666
224,D1,742,FinSecure Banking,987 Money Lane,FinanceCity,Jamie Finance,BankLand,support@finsecure.com,Finance,6677889900,4,0.8666666666666666
224,D2,757,FinSecure Banking,700 Money Street,Bankville,Morgan Cash,Finland,support@finsecure.com,Finance,8899001122,4,0.8666666666666666
514,D1,1727,TechNova Innovations,123 Tech Lane,Innovate City,Alice Tech,Techland,info@technova.com,Technology,1234567890,4,0.8666666666666666
514,D2,1713,TechNova Innovations,102 Innovation Drive,Techville,Jordan Tech,TechLand,support@technovainnovations.com,Technology,1234567892,4,0.8666666666666666
514,D1,1767,Techno Innovations,200 Tech Park,Innovate City,Innovate Group,Techland,support@technoinnovations.com,Technology,1122334455,4,0.8666666666666666
514,D2,1751,Techno Innovations,123 Tech Street,Innovate City,John Doe,Techland,info@technoinnovations.com,Technology,1234567890,4,0.8666666666666666
366,D1,1269,Media Magic,1000 Broadcast Blvd,Media City,Media Star,Mediatopia,info@mediamagic.com,Media,8899001122,3,0.8666666666666667
366,D2,1265,Media Magic,909 Broadcast Blvd,Media City,Mike Media,Mediatopia,info@mediamagic.com,Media,5566778899,3,0.8666666666666667
366,D1,1271,Media Magik,1000 Broadcast Blvd,Media City,Media Star,Mediatopia,contact@mediamagik.com,Media,8899001122,3,0.8666666666666667
428,D1,1495,Skyline Engineering,405 Build St,Construct City,Morgan Erect,BuildLand,support@skylineeng.com,Engineering,2233445571,3,0.8666666666666667
428,D2,1492,Skyline Engineering,1417 Tech St,Constructopolis,Alex Skyline,Buildland,support@skylineeng.com,Engineering,2233445578,3,0.8666666666666667
428,D1,1496,Skyline Engineering Ltd.,1417 Tech St,Constructopolis,Alex Skyline,Buildland,info@skylineeng.com,Engineering,2233445579,3,0.8666666666666667
497,D1,1729,TechNova Solutions,101 Innovation Drive,Techville,Alex Tech,TechLand,contact@technovasolutions.com,Technology,1234567891,3,0.8666666666666667
497,D2,1715,TechNova Solutions,123 Innovation Drive,Techville,Jamie Tech,InnovateLand,contact@technova.com,Technology,1234567890,3,0.8666666666666667
497,D2,1716,TechNova Solutions Inc.,123 Innovation Drive,Techville,Alex Quantum,Futuristan,info@technovasolutions.com,Information Technology,1234567891,3,0.8666666666666667
519,D1,1778,TechnoGears,1234 Silicon Valley,Tech City,Alex Tech,Innovatia,contact@technogears.com,Technology,1234567890,3,0.8666666666666667
519,D2,1766,TechnoGears,123 Tech Avenue,Innovate City,Jamie Lee,Techland,info@technogears.tech,Technology,1234567890,3,0.8666666666666667
519,D2,1772,TechnoGearz,101 Innovation Drive,Techville,Jamie Tech,Innovatia,contact@technogears.tech,Technology,1234567890,3,0.8666666666666667
613,D2,423,CrispCraze Foods,2255 Crunch St,Flavor City,Morgan Spice,Gourmetland,contact@crispcraze.foods,Food & Beverage,1999000226,2,0.8666666666666667
613,D1,414,CrispCraze Foodz,2255 Crunch St,Flavor City,Morgan Spice,Gourmetland,info@crispcraze.foods,Food & Beverage,1999000226,2,0.8666666666666667
614,D2,594,EcoLyfe Products,101 Green Street,EcoCity,Sam Eco,EcoLand,info@ecolyfeproducts.com,Consumer Goods,9900112233,2,0.8666666666666667
614,D1,575,EcoLyfe Productz,101 Green St.,EcoCity,Sam Eco,EcoLand,contact@ecolyfeproductz.com,Consumer Goods,9900112233,2,0.8666666666666667
615,D1,1023,GreenWave Energi,123 River Rd,Watertown,River Brooks,Hydroland,info@greenwave.energy,Utilities,9988776655,2,0.8666666666666667
615,D1,1024,GreenWave Energy,123 River Road,Watertown,River Brooks,Hydroland,contact@greenwave.energy,Utilities,9988776655,2,0.8666666666666667
616,D2,1152,InnovateTech Labs,3 Innovation Drive,TechVille,Chris Innovate,InnovateLand,info@innovatetech.com,Technology,4455667805,2,0.8666666666666667
616,D1,1156,Innovatech Labs,456 Future Blvd,Tech City,Gadget Gear,Innovateland,info@innovatech.labs,Technology,1122446688,2,0.8666666666666667
617,D1,1452,SkyBound Flights,789 Skyway Blvd,Aero City,Taylor Wing,Flyland,contact@skybound.air,Aviation,1122334455,2,0.8666666666666667
617,D2,1465,SkyBound Flightz,789 Skyway Blvd,Aero City,Taylor Wing,Flyland,contact@skybound.air,Aviation,1122334455,2,0.8666666666666667
618,D1,1467,SkyHigh Ventures,456 Cloud St,Aero City,Taylor Sky,Flyland,support@skyhigh.air,Aviation,1122334455,2,0.8666666666666667
618,D1,1468,SkyHigh Venturez,2222 Cloud St,Aero City,Jordan Gale,Flyland,contact@skyhighventurez.com,Aviation,1122334455,2,0.8666666666666667
39,D1,98,AquaPure Water,44 Water Way,Aquaville,Water Group,Hydroland,contact@aquapure.water,Utilities,2233445566,6,0.8666833166833166
39,D2,100,AquaPure Water,606 Aqua St,Watertown,Morgan Aqua,Hydroland,info@aquapure.com,Utilities,9900112233,6,0.8666833166833166
39,D2,101,AquaPure Water Co.,600 Aqua Ave,WaterCity,Mia Blue,PureLand,contact@aquapure.com,Utilities,9876543215,6,0.8666833166833166
39,D1,99,AquaPure Waters,101 Waterway Blvd,Hydro City,Morgan Waters,Aquatica,contact@aquapure.com,Utilities,1122334455,6,0.8666833166833166
39,D2,102,AquaPure Waters,789 Water Lane,Hydro City,Chris Blue,Waterland,support@aquapure.water,Utilities,1122334455,6,0.8666833166833166
39,D1,102,AquaPure Waterz,789 Water Lane,Hydro City,Chris Blue,Waterland,support@aquapure.water,Utilities,1122334455,6,0.8666833166833166
213,D1,707,Fashion Forward,202 Style St,FashionVille,Taylor Style,StyleLand,contact@fashionforward.com,Fashion,5566778899,6,0.869281045751634
213,D2,731,Fashion Forward Inc,900 Style Street,FashionVille,Style Group,StyleLand,contact@fashionforward.com,Fashion,7788990011,6,0.869281045751634
213,D1,708,Fashion Forward Inc.,206 Style St,Trend City,Mode Fashionista,Fashionland,support@fashionforward.fashion,Fashion,5678905680,6,0.869281045751634
213,D2,732,Fashion Forward Inc.,202 Style St,Trend City,Stylist Trend,Fashionland,contact@fashionforward.fashion,Fashion,5678901234,6,0.869281045751634
213,D1,709,Fashion Forward Ltd,909 Style St,Fashion City,Style Icon,Trendland,info@fashionforward.com,Fashion,9012345678,6,0.869281045751634
213,D2,733,Fashion Forward Ltd.,654 Style St,Trend City,Style Icon,Fashionland,contact@fashionforward.ltd,Fashion,9988773344,6,0.869281045751634
220,D1,730,FashionTrend,808 Style Blvd,Fashion City,Riley Designer,Trendland,info@fashiontrend.com,Fashion,1990011223,4,0.8713286713286713
220,D2,746,FashionTrend,852 Style Blvd,Fashion City,Morgan Style,StyleLand,info@fashiontrend.com,Fashion,2233445566,4,0.8713286713286713
220,D1,732,FashionTrend Co,1010 Style Blvd.,Fashion City,Fashion Holdings,FashionLand,contact@fashiontrend.com,Fashion,123456789,4,0.8713286713286713
220,D2,749,FashionTrends,909 Style St,FashionCity,Style Group,StyleLand,support@fashiontrends.com,Fashion,2345678901,4,0.8713286713286713
525,D1,1807,Transport Solutions,800 Transit Ave,Transport City,Jordan Move,Moveland,contact@transportsolutions.com,Transportation,6677889900,4,0.8730158730158729
525,D2,1799,Transport Solutions,222 Transit Ave,Transport City,Move Master,Moveland,contact@transportsolutions.move,Transportation,9090123456,4,0.8730158730158729
525,D1,1808,Transport Solutions Inc,707 Transit Blvd,Transport City,Drive Fast,Moveland,info@transportsolutions.com,Transportation,7890123456,4,0.8730158730158729
525,D2,1800,Transport Solutions Inc,808 Transit Ave,TransportCity,Move Group,MoveLand,contact@transportsolutions.com,Transportation,8901234567,4,0.8730158730158729
173,D1,588,EcoTech Innovations,132 Innovation Drive,Techville,Taylor Eco,Innovatia,contact@ecotech.com,Technology,1234567899,3,0.873015873015873
173,D2,608,EcoTech Innovations,204 Tech Ave.,TechVille,Jordan Green,TechLand,support@ecotechinnovations.com,Technology,9900223348,3,0.873015873015873
173,D1,589,EcoTech Innovations Ltd.,201 Tech Avenue,TechVille,Alex Green,TechLand,support@ecotechinnovations.com,Technology,9900223345,3,0.873015873015873
393,D1,1350,Quantum Enterprises,129 Innovation Drive,Techville,Taylor Quantum,Futuristan,contact@quantum.enterprises,Information Technology,1234567894,3,0.873015873015873
393,D2,1360,Quantum Enterprises,137 Innovation Drive,Techville,Taylor Quantum,Futuristan,info@quantumenterprises.com,Information Technology,1234567804,3,0.873015873015873
393,D2,1361,Quantum Enterprises Ltd.,137 Innovation Drive,Techville,Jordan Quantum,Futuristan,enterprises@quantum.com,Information Technology,1234567804,3,0.873015873015873
3,D1,8,Adventure Tours,1414 Journey Ave,Explore City,Ms. Adventure,Traveland,info@adventuretours.com,Travel,3334445566,4,0.875
3,D2,9,Adventure Tours,999 Adventure Rd,Travel City,Liam Cyan,WanderLand,contact@adventuretours.com,Travel,3344556677,4,0.875
3,D1,9,Adventure Tours Co.,754 Adventure St,TravelCity,Jamie Explore,ExploreLand,contact@adventuretours.com,Travel,3344556678,4,0.875
3,D2,10,Adventure Tours Co.,322 Explore St,Adventure City,Alex Journey,Traveland,support@adventuretours.com,Travel,7788990012,4,0.875
95,D1,291,BuildSmart Solutions,321 Smart Blvd,Smart City,Smart Builder,USA,contact@buildsmart.solutions,Construction,2223344556,3,0.875
95,D2,293,BuildSmart Solutions,456 Right Way,Build City,Sam Right,Constructia,support@buildsmart.com,Construction,1122334455,3,0.875
95,D1,292,BuildSmart Solutons,404 Construct Avenue,Construct City,Casey Construct,Buildland,contact@buildsmartsolutions.com,Construction,3344556678,3,0.875
114,D2,380,ConstructCo Enterprises,1212 Enterprise Blvd,Enterprise City,Enterprise Builder,USA,info@constructco.enterprises,Construction,1314151617,3,0.875
114,D1,375,ConstructCo Enterprizes,1212 Enterprise Blvd,Enterprise City,Enterprise Builder,USA,contact@constructco.enterprises,Construction,1314151617,3,0.875
114,D2,381,ConstructCo Enterprizes,1212 Enterprise Blvd,Enterprise City,Enterprise Builder,USA,contact@constructco.enterprises,Construction,1314151617,3,0.875
245,D1,809,Food Innovators,606 Gourmet Rd,Foodville,Gourmet Group,Tasteland,support@foodinnovators.com,Food & Beverage,4455667788,3,0.875
245,D2,811,Food Innovators,303 Culinary Avenue,Food City,Chef Leader,Gourmetia,info@foodinnovators.food,Food & Beverage,7778889990,3,0.875
245,D2,812,Food Innovators Co,202 Culinary Ave,Gourmet City,Chef Supreme,Foodland,info@foodinnovators.food,Food & Beverage,5678901234,3,0.875
481,D1,1683,Tech Ventures,753 Tech Park,Digital City,Morgan Venture,Innovatia,support@techventures.com,Technology,3344556677,3,0.875
481,D2,1663,Tech Ventures,151 Innovation Dr,Tech City,Innovator Group,Innovatia,support@techventures.com,Technology,1122446696,3,0.875
481,D2,1664,Tech Venturs,654 Venture Lane,Techville,Alex Venture,InnovateLand,contact@techventurs.com,Technology,1234567899,3,0.875
505,D1,1675,Tech Savvy Solutions,1100 Tech Avenue,Digital City,Savvy Tech,TechLand,support@techsavvy.com,Technology,1123456789,3,0.875
505,D1,1741,TechSavvy Solutions,1212 Tech Blvd,Silicon Valley,Taylor Byte,Techland,info@techsavvysolutions.com,Technology,6622334455,3,0.875
505,D2,1728,TechSavvy Solutions,1212 Tech Blvd,Innovate City,Techie Smart,Techland,info@techsavvy.solutions,Technology,1314151617,3,0.875
569,D1,1876,Urban Tech Solutions,909 Innovation Dr,Tech City,Jordan Tech,Innovatia,solutions@urbantech.com,Technology,1333444555,4,0.875
569,D2,1883,Urban Tech Solutions,909 Innovation Dr,Tech City,Jordan Tech,Innovatia,contact@urbantechsolutions.com,Technology,1333444555,4,0.875
569,D1,1920,UrbanTech Solutions,94 Tech Park,Techville,Tech Urban,Innovatia,solutions@urbantech.tech,Technology,9988776681,4,0.875
569,D2,1921,UrbanTech Solutions,101 Cityscape Blvd,Metropolis,Skyline Urban,Urbania,support@urbantech.sol,Technology,4455667893,4,0.875
611,D1,484,Eco Futur,1040 Eco Lane,Eco City,Taylor Green,Sustainland,contact@ecofuture.com,Technology,9876543219,2,0.875
611,D1,485,Eco Future,1515 Solar St,Eco City,Taylor Future,Sustainland,contact@ecofuture.com,Energy,9876543219,2,0.875
526,D1,1810,Travel Adventures,505 Journey Rd,Explore City,Tom Traveler,Wanderland,info@traveladventures.com,Travel & Tourism,6677889900,4,0.8750000000000001
526,D2,1803,Travel Adventures,456 Explore Ave,Adventure City,Journey Master,Traveland,info@traveladventures.com,Travel,7766554433,4,0.8750000000000001
526,D1,1811,Travel Adventures Co,1212 Journey Rd,Travel City,Globe Trotter,Wanderland,info@traveladventures.com,Travel,2123456789,4,0.8750000000000001
526,D2,1804,Travel Adventures Co.,987 Explorer Ave,Wanderlust,Wanderer Smith,Travelia,support@traveladventures.com,Travel,4433221100,4,0.8750000000000001
41,D1,105,AquaTech Innovations,654 Waterway Blvd,HydroCity,Jordan River,Aquaterra,service@aquatech.com,Utilities,3344556677,3,0.8787878787878789
41,D2,107,AquaTech Innovations,1122 Waterway Blvd,HydroCity,Jordan Aqua,Aquaterra,info@aquatech.com,Utilities,1314151617,3,0.8787878787878789
41,D1,106,AquaTech Innovations Ltd.,654 Waterway Blvd,HydroCity,Jordan River,Aquaterra,contact@aquatech.com,Utilities,3344556678,3,0.8787878787878789
463,D1,1634,Sustainable Ventures,123 Green Rd,EcoCity,Olivia Green,Sustainland,contact@sustainableventures.com,Energy,9876543210,3,0.8787878787878789
463,D2,1612,Sustainable Ventures,321 Hydro Rd.,Eco Town,Ella Green,Greenland,ventures@sustainable.com,Renewable Energy,1234567801,3,0.8787878787878789
463,D1,1635,Sustainable Ventures Ltd.,123 Green Road,EcoCity,Olivia Green,Sustainland,info@sustainableventures.com,Energy,9876543210,3,0.8787878787878789
584,D2,1978,WellnessFirst Health,1400 Wellness Way,HealthCity,Lucas Health,HealthLand,contact@wellnessfirst.com,Healthcare,9900555566,3,0.8787878787878789
584,D1,1986,WellnessFirst HealthCare,1400 Wellness Way,HealthCity,Lucas Health,HealthLand,contact@wellnessfirst.com,Healthcare,9900555566,3,0.8787878787878789
584,D2,1979,WellnessFirst Healthcare,1400 Wellness Way,HealthCity,Lucas Health,HealthLand,info@wellnessfirst.com,Healthcare,9900555566,3,0.8787878787878789
124,D2,431,Culinary Creations,987 Gourmet Avenue,Food City,Chef Gourmet,Gourmetland,info@culinarycreations.food,Food & Beverage,4455667788,5,0.8799999999999999
124,D1,417,Culinary Creations Inc.,789 Flavor Blvd,Culinary City,Chef Pastry,Foodland,info@culinarycreations.com,Food & Beverage,6677889902,5,0.8799999999999999
124,D2,433,Culinary Creations Inc.,987 Gourmet Road,Flavor Town,Chef Gormet,Gastronomia,contact@culinarycreations.com,Food,1555212346,5,0.8799999999999999
124,D1,418,Culinary Creations Ltd.,789 Flavour Blvd,Culinary City,Chef Pastry,Foodland,contact@culinarycreations.co,Food & Beverage,6677889902,5,0.8799999999999999
124,D2,434,Culinary Creations Ltd.,789 Gourmet Ave,Taste Town,Chef Delight,Foodland,contact@culinarycreations.food,Food & Beverage,3456789015,5,0.8799999999999999
544,D2,1849,Urban Builders,600 Build St,Construct City,Builder Bob,Buildland,info@urbanbuilders.com,Construction,6677889900,6,0.8800000000000001
544,D2,1852,Urban Builders Inc,654 Build St,Constructville,Charlie Builder,Buildland,info@urbanbuilders.com,Construction,5566778899,6,0.8800000000000001
544,D2,1853,Urban Builders Inc.,401 Build Blvd,Construct City,Henry Black,BuildLand,info@urbanbuilders.com,Construction,1234567890,6,0.8800000000000001
544,D1,1849,Urban Builders Ltd,456 Builder Blvd,Construct City,Chris Mason,Buildland,contact@urbanbuilders.com,Construction,1122446688,6,0.8800000000000001
544,D2,1854,Urban Builders Ltd,77 Brick Rd,Buildtown,Builder Bob,Constructia,info@urbanbuilders.com,Construction,3344556677,6,0.8800000000000001
544,D2,1855,Urban Builders Ltd.,123 Build St,Construct City,Sam Builder,Buildland,contact@urbanbuilders.com,Construction,1987654321,6,0.8800000000000001
68,D1,189,Blue Sky Technologies,789 Cloud Avenue,Sky City,Hank Sky,Utopia,support@blueskytech.com,Technology,1122334456,3,0.8809523809523809
68,D1,196,BlueSky Technologies,123 Tech Park,Techville,Skyler Blue,InnovateLand,contact@blueskytech.com,Technology,1234567890,3,0.8809523809523809
68,D2,206,BlueSky Technologies,1010 Skyway,Cloud City,Sky Tech,Skyland,support@bluesky.tech,Technology,1112131415,3,0.8809523809523809
70,D1,202,BlueWave Utilities,321 Ocean Avenue,Watertown,Brook Rivers,Hydroland,contact@bluewave.water,Utilities,9988776655,3,0.8823529411764706
70,D1,203,BlueWave Utility,321 Ocean Ave,Watertown,Brook Rivers,Hydroland,info@bluewave.water,Utilities,9988776655,3,0.8823529411764706
70,D2,212,BlueWave Utility,321 Ocean Ave,Watertown,Brook Rivers,Hydroland,info@bluewave.water,Utilities,9988776655,3,0.8823529411764706
233,D2,768,FinTech Innovate,1212 Money St,Finance City,Banker Rich,Bankland,contact@fintechinnovate.com,Finance,2111222333,3,0.8823529411764706
233,D1,754,FinTech Innovators,951 Money Street,Finance City,Jamie Wealth,Wealthland,contact@fintechinnovators.com,Finance,1556677880,3,0.8823529411764706
233,D2,770,FinTech Innovators,789 Money Ave,FinanceCity,Robert Lee,WealthLand,support@fintechinnovators.com,Finance,1122334455,3,0.8823529411764706
466,D1,1645,Tasteful Treats,456 Culinary Ave,Flavor Town,Chef Sweet,Gastronomia,contact@tastefultreats.com,Food,1555212345,3,0.8823529411764706
466,D2,1624,Tasteful Treats,509 Culinary Lane,Foodville,Taylor Baker,Gastronomia,info@tastefultreats.com,Food & Beverage,9988776657,3,0.8823529411764706
466,D2,1625,Tasteful Treats LLC,710 Market St,Foodville,Alex Fresh,GastroLand,hello@tastefultreats.com,Food & Beverage,1901987656,3,0.8823529411764706
608,D1,602,EcoWealth Partners,802 Finance Ave.,FinanceCity,Jamie Rich,FinanceLand,info@ecowealthpartners.com,Finance,9900889902,2,0.8823529411764706
608,D1,603,EcoWealth Partnerz,802 Finance Avenue,FinanceCity,Jamie Rich,FinanceLand,contact@ecowealthpartnerz.com,Finance,9900889902,2,0.8823529411764706
609,D2,216,BreezeFlow Systems,93 Windy Way,Breezyville,Storm Gale,Airland,contact@breezeflow.systems,Utilities,4455667791,2,0.8823529411764706
609,D2,217,BreezeFlow Systemz,93 Windy Way,Breezyville,Storm Gale,Airland,contact@breezeflow.systems,Utilities,4455667791,2,0.8823529411764706
610,D2,1022,GreenThumb Gardens,1313 Plant Path,Greenville,Gardener Green,Agroland,info@greenthumb.ag,Agriculture,1122334555,2,0.8823529411764706
610,D2,1023,GreenThumb Gardenz,1010 Plant Path,Garden City,Flora Bloom,Agraria,support@greenthumb.agri,Agriculture,1415161718,2,0.8823529411764706
380,D1,1293,MediaWave Productions,951 Broadcast Blvd.,MediaCity,Riley Media,WaveLand,info@mediawaveproductions.com,Media,7788990011,3,0.8840579710144928
380,D2,1295,MediaWave Productions,808 Broadcast Ave,MediaCity,Sam Broadcaster,WaveLand,info@mediawave.com,Media,2345678901,3,0.8840579710144928
380,D2,1296,MediaWave Productions Inc.,456 Broadcast Avenue,Mediatown,Wave Rider,Broadcastland,contact@mediawaveproductions.com,Media,1920212224,3,0.8840579710144928
476,D1,1657,Tech Innovators,123 Future St,Innovation City,Ms. Future Thinker,Techland,info@techinnovators.com,Technology,2333444555,7,0.8875935242518063
476,D2,1640,Tech Innovators,100 Innovation Way,Tech Town,Alice Tech,Techland,contact@techinnovators.com,Technology,1234567890,7,0.8875935242518063
476,D1,1664,Tech Innovators LLC,123 Tech Park,Innovate City,Innovator Prime,Techland,contact@techinnovators.tech,Technology,1234567890,7,0.8875935242518063
476,D2,1645,Tech Innovators LLC,202 Tech Park,Innoville,Techie Grace,Techland,contact@techinnovators.com,Technology,9876543210,7,0.8875935242518063
476,D1,1666,Tech Innovators Ltd,102 Tech Park,Innovate City,Jamie Lee,Techland,contact@techinnovators.com,Technology,1122334456,7,0.8875935242518063
476,D2,1647,Tech Innovators Ltd,132 Tech Avenue,Innovate City,Jamie Lee,Techland,ltd@techinnovators.com,Technology,1234567899,7,0.8875935242518063
476,D1,1667,Tech Innovators Ltd.,153 Innovation Dr,Tech City,Innovator Group,Innovatia,info@techinnovatorsltd.com,Technology,1122446697,7,0.8875935242518063
357,D1,1227,Logistics Leaders,1200 Transport Rd,Logistics City,Mover Shaker,Moveland,contact@logisticsleaders.log,Logistics,1234567890,3,0.888888888888889
357,D2,1230,Logistics Leaders,357 Transport Rd,Logistics City,Mover Shaker,Moveland,contact@logisticsleaders.com,Logistics,1122334455,3,0.888888888888889
357,D2,1231,Logistics Leaders Co.,666 Transport Rd,Logistics City,Logistics Master,Transportland,hello@logisticsleaders.co,Logistics,9988778899,3,0.888888888888889
384,D1,1308,Mountain Adventures,808 Peak Rd,Adventure Town,Alex Summit,Exploreland,info@mountainadventures.com,Tourism,1222333444,3,0.8947368421052632
384,D2,1307,Mountain Adventures,808 Summit Street,Adventure City,Morgan Explorer,Explorland,contact@mountainadventures.com,Tourism,1444555666,3,0.8947368421052632
